sample_id,target_name,target_score
403,ce_resnet18,0.0621236823
404,ce_resnet18,0.0955145732
405,ce_resnet18,0.0643392876
406,ce_resnet18,0.0770873427
407,ce_resnet18,0.0870641842
408,ce_resnet18,0.105994545
409,ce_resnet18,0.235934854
410,ce_resnet18,0.0738881603
411,ce_resnet18,0.118890695
412,ce_resnet18,0.122836694
413,ce_resnet18,0.061056599
414,ce_resnet18,0.0951259509
415,ce_resnet18,0.104610659
416,ce_resnet18,0.112826608
417,ce_resnet18,0.0711649805
418,ce_resnet18,0.0660806596
419,ce_resnet18,0.0929085016
420,ce_resnet18,0.0849952176
421,ce_resnet18,0.0886998102
422,ce_resnet18,0.0927703157
423,ce_resnet18,0.104347996
424,ce_resnet18,0.108172923
425,ce_resnet18,0.0947814211
426,ce_resnet18,0.0820336863
427,ce_resnet18,0.108801171
428,ce_resnet18,0.110412225
429,ce_resnet18,0.107724547
430,ce_resnet18,0.0927709639
431,ce_resnet18,0.081833899
432,ce_resnet18,0.0908056647
433,ce_resnet18,0.0754656494
434,ce_resnet18,0.0472927503
435,ce_resnet18,0.115652375
436,ce_resnet18,0.0760965496
437,ce_resnet18,0.0960927755
438,ce_resnet18,0.0963022858
439,ce_resnet18,0.0886797383
440,ce_resnet18,0.0880951583
441,ce_resnet18,0.0852492154
442,ce_resnet18,0.0855087265
443,ce_resnet18,0.0824209452
444,ce_resnet18,0.100098953
445,ce_resnet18,0.0982009619
446,ce_resnet18,0.0700903907
447,ce_resnet18,0.0758504942
448,ce_resnet18,0.10300076
449,ce_resnet18,0.072674498
450,ce_resnet18,0.0510375798
451,ce_resnet18,0.092048198
452,ce_resnet18,0.0697268993
453,ce_resnet18,0.0915867686
454,ce_resnet18,0.0793393478
455,ce_resnet18,0.0602226518
456,ce_resnet18,0.102543823
457,ce_resnet18,0.105227195
458,ce_resnet18,0.125524387
459,ce_resnet18,0.104887202
460,ce_resnet18,0.0727093071
461,ce_resnet18,0.122826464
462,ce_resnet18,0.119356416
463,ce_resnet18,0.0754818991
464,ce_resnet18,0.088979587
465,ce_resnet18,0.0957162976
466,ce_resnet18,0.290359825
467,ce_resnet18,0.101628557
468,ce_resnet18,0.0577658005
469,ce_resnet18,0.0658629313
470,ce_resnet18,0.121086188
471,ce_resnet18,0.105790056
472,ce_resnet18,0.144487604
473,ce_resnet18,0.102841265
474,ce_resnet18,0.137940407
475,ce_resnet18,0.0822972208
476,ce_resnet18,0.111672014
477,ce_resnet18,0.0805803612
478,ce_resnet18,0.0930799097
479,ce_resnet18,0.0810239241
480,ce_resnet18,0.092586793
481,ce_resnet18,0.0891469866
482,ce_resnet18,0.0908695608
483,ce_resnet18,0.0782181695
484,ce_resnet18,0.0787660256
485,ce_resnet18,0.0924962685
486,ce_resnet18,0.0821086913
487,ce_resnet18,0.0924729034
488,ce_resnet18,0.0806497559
489,ce_resnet18,0.107461527
490,ce_resnet18,0.112488233
491,ce_resnet18,0.0695922524
492,ce_resnet18,0.0767965987
493,ce_resnet18,0.0945161656
494,ce_resnet18,0.0597294495
495,ce_resnet18,0.0950160325
496,ce_resnet18,0.0673325434
497,ce_resnet18,0.0681188256
498,ce_resnet18,0.104511984
499,ce_resnet18,0.0951663777
500,ce_resnet18,0.0997794345
501,ce_resnet18,0.0691311285
502,ce_resnet18,0.0712786615
503,ce_resnet18,0.0913636386
504,ce_resnet18,0.0711052492
505,ce_resnet18,0.0881468952
506,ce_resnet18,0.0704863071
507,ce_resnet18,0.0864397362
508,ce_resnet18,0.0872955918
509,ce_resnet18,0.0925060436
510,ce_resnet18,0.0863532424
511,ce_resnet18,0.12703158
512,ce_resnet18,0.0831597
513,ce_resnet18,0.10525874
514,ce_resnet18,0.12614949
515,ce_resnet18,0.110287316
516,ce_resnet18,0.102464095
517,ce_resnet18,0.0844151601
518,ce_resnet18,0.0885512158
519,ce_resnet18,0.0850565284
520,ce_resnet18,0.0730099976
521,ce_resnet18,0.111164086
522,ce_resnet18,0.0897559077
523,ce_resnet18,0.0694147646
524,ce_resnet18,0.110112749
525,ce_resnet18,0.119080141
526,ce_resnet18,0.0751827285
527,ce_resnet18,0.10945712
528,ce_resnet18,0.0808884799
529,ce_resnet18,0.113925301
530,ce_resnet18,0.0581307411
531,ce_resnet18,0.101403564
532,ce_resnet18,0.0944178998
533,ce_resnet18,0.117013976
534,ce_resnet18,0.154570311
535,ce_resnet18,0.103479534
536,ce_resnet18,0.0549951419
537,ce_resnet18,0.0908676013
538,ce_resnet18,0.116906859
539,ce_resnet18,0.0720454305
540,ce_resnet18,0.114887416
541,ce_resnet18,0.0920537412
542,ce_resnet18,0.0917822197
543,ce_resnet18,0.0929784626
544,ce_resnet18,0.135418981
545,ce_resnet18,0.0976930633
546,ce_resnet18,0.104858324
547,ce_resnet18,0.106580012
548,ce_resnet18,0.0625858083
549,ce_resnet18,0.0654147118
550,ce_resnet18,0.0725110918
551,ce_resnet18,0.0714454949
552,ce_resnet18,0.0752552673
553,ce_resnet18,0.0527694561
554,ce_resnet18,0.23116006
555,ce_resnet18,0.0577462204
556,ce_resnet18,0.070226863
557,ce_resnet18,0.0928811282
558,ce_resnet18,0.0926169977
559,ce_resnet18,0.0632154793
560,ce_resnet18,0.0784285963
561,ce_resnet18,0.0820239112
562,ce_resnet18,0.0378069319
563,ce_resnet18,0.0568464398
564,ce_resnet18,0.137217253
565,ce_resnet18,0.0658561215
566,ce_resnet18,0.100864097
567,ce_resnet18,0.0843849182
568,ce_resnet18,0.113192439
569,ce_resnet18,0.0708262026
570,ce_resnet18,0.0757520348
571,ce_resnet18,0.0855908021
572,ce_resnet18,0.101199001
573,ce_resnet18,0.0869011432
574,ce_resnet18,0.0797507688
575,ce_resnet18,0.137033179
576,ce_resnet18,0.098731935
577,ce_resnet18,0.046762187
578,ce_resnet18,0.0723123923
579,ce_resnet18,0.0999801978
580,ce_resnet18,0.0573676303
581,ce_resnet18,0.14218919
582,ce_resnet18,0.106921569
583,ce_resnet18,0.0943532512
584,ce_resnet18,0.0659181774
585,ce_resnet18,0.10491661
586,ce_resnet18,0.139552504
587,ce_resnet18,0.0838808045
588,ce_resnet18,0.124107577
589,ce_resnet18,0.101502553
590,ce_resnet18,0.0989479125
591,ce_resnet18,0.0732320473
592,ce_resnet18,0.906519115
593,ce_resnet18,0.0880053192
594,ce_resnet18,0.0778908134
595,ce_resnet18,0.0731310025
596,ce_resnet18,0.0896318853
597,ce_resnet18,0.0704606399
598,ce_resnet18,0.0848456323
599,ce_resnet18,0.0615581125
600,ce_resnet18,0.084639512
601,ce_resnet18,0.0964736566
602,ce_resnet18,0.147526532
603,ce_resnet18,0.106814981
604,ce_resnet18,0.0404334702
605,ce_resnet18,0.0681021214
606,ce_resnet18,0.126143917
607,ce_resnet18,0.0980705246
608,ce_resnet18,0.117289543
609,ce_resnet18,0.0752783716
610,ce_resnet18,0.0901586041
611,ce_resnet18,0.0818330199
612,ce_resnet18,0.0987276137
613,ce_resnet18,0.0765995234
614,ce_resnet18,0.0740111619
615,ce_resnet18,0.0644439086
616,ce_resnet18,0.116944402
617,ce_resnet18,0.0893960074
618,ce_resnet18,0.0929986611
619,ce_resnet18,0.0831279978
620,ce_resnet18,0.0743933544
621,ce_resnet18,0.0871909261
622,ce_resnet18,0.0997616351
623,ce_resnet18,0.102610096
624,ce_resnet18,0.086924091
625,ce_resnet18,0.093911767
626,ce_resnet18,0.090688847
627,ce_resnet18,0.0820842013
628,ce_resnet18,0.0799003392
629,ce_resnet18,0.102670878
630,ce_resnet18,0.0999325141
631,ce_resnet18,0.120170727
632,ce_resnet18,0.0661155879
633,ce_resnet18,0.117267601
634,ce_resnet18,0.108309962
635,ce_resnet18,0.0868483558
636,ce_resnet18,0.0950254649
637,ce_resnet18,0.0763375759
638,ce_resnet18,0.10877829
639,ce_resnet18,0.0683881715
640,ce_resnet18,0.0773033053
641,ce_resnet18,0.0948782414
642,ce_resnet18,0.112483755
643,ce_resnet18,0.10805127
644,ce_resnet18,0.123892747
645,ce_resnet18,0.0633669943
646,ce_resnet18,0.129660279
647,ce_resnet18,0.114107713
648,ce_resnet18,0.114541762
649,ce_resnet18,0.0732090026
650,ce_resnet18,0.0903176293
651,ce_resnet18,0.159573197
652,ce_resnet18,0.0983638987
653,ce_resnet18,0.106971703
654,ce_resnet18,0.0821679831
655,ce_resnet18,0.066149056
656,ce_resnet18,0.138476536
657,ce_resnet18,0.21154356
